Data e ora,Temp. [°C],Prec. [mm],Data,Ora
17.01.2019 02:20,6.4,0.0,17.01.2019,02:20
17.01.2019 02:30,6.1,0.0,17.01.2019,02:30
17.01.2019 02:40,6.3,0.0,17.01.2019,02:40
17.01.2019 02:50,6.0,0.0,17.01.2019,02:50
17.01.2019 03:00,6.0,0.0,17.01.2019,03:00
17.01.2019 03:10,6.1,0.0,17.01.2019,03:10
17.01.2019 03:20,6.3,0.0,17.01.2019,03:20
17.01.2019 03:30,6.4,0.0,17.01.2019,03:30
17.01.2019 03:40,6.5,0.0,17.01.2019,03:40
17.01.2019 03:50,6.4,0.0,17.01.2019,03:50
17.01.2019 04:00,6.2,0.0,17.01.2019,04:00
17.01.2019 04:10,6.0,0.0,17.01.2019,04:10
17.01.2019 04:20,5.9,0.0,17.01.2019,04:20
17.01.2019 04:30,5.8,0.1,17.01.2019,04:30
17.01.2019 04:40,5.7,0.1,17.01.2019,04:40
17.01.2019 04:50,5.5,0.0,17.01.2019,04:50
17.01.2019 05:00,5.4,0.1,17.01.2019,05:00
17.01.2019 05:10,5.5,0.0,17.01.2019,05:10
17.01.2019 05:20,5.6,0.0,17.01.2019,05:20
17.01.2019 05:30,5.6,0.0,17.01.2019,05:30
17.01.2019 05:40,5.3,0.0,17.01.2019,05:40
17.01.2019 05:50,5.6,0.0,17.01.2019,05:50
17.01.2019 06:00,5.5,0.0,17.01.2019,06:00
17.01.2019 06:10,5.5,0.0,17.01.2019,06:10
17.01.2019 06:20,5.5,0.1,17.01.2019,06:20
17.01.2019 06:30,5.5,0.0,17.01.2019,06:30
17.01.2019 06:40,5.6,0.0,17.01.2019,06:40
17.01.2019 06:50,5.9,0.0,17.01.2019,06:50
17.01.2019 07:00,5.7,0.0,17.01.2019,07:00
17.01.2019 07:10,5.9,0.0,17.01.2019,07:10
17.01.2019 07:20,5.7,0.0,17.01.2019,07:20
17.01.2019 07:30,5.9,0.0,17.01.2019,07:30
17.01.2019 07:40,5.7,0.0,17.01.2019,07:40
17.01.2019 07:50,5.7,0.0,17.01.2019,07:50
17.01.2019 08:00,5.7,0.0,17.01.2019,08:00
17.01.2019 08:10,5.7,0.0,17.01.2019,08:10
17.01.2019 08:20,5.6,0.0,17.01.2019,08:20
17.01.2019 08:30,5.7,0.0,17.01.2019,08:30
17.01.2019 08:40,5.8,0.0,17.01.2019,08:40
17.01.2019 08:50,5.9,0.0,17.01.2019,08:50
17.01.2019 09:00,5.9,0.1,17.01.2019,09:00
17.01.2019 09:10,6.2,0.0,17.01.2019,09:10
17.01.2019 09:20,6.1,0.0,17.01.2019,09:20
17.01.2019 09:30,5.9,0.0,17.01.2019,09:30
17.01.2019 09:40,5.9,0.2,17.01.2019,09:40
17.01.2019 09:50,5.8,0.2,17.01.2019,09:50
17.01.2019 10:00,5.8,0.3,17.01.2019,10:00
17.01.2019 10:10,5.8,0.1,17.01.2019,10:10
17.01.2019 10:20,5.7,0.0,17.01.2019,10:20
17.01.2019 10:30,5.7,0.0,17.01.2019,10:30
17.01.2019 10:40,5.6,0.1,17.01.2019,10:40
17.01.2019 10:50,5.8,0.0,17.01.2019,10:50
17.01.2019 11:00,6.1,0.1,17.01.2019,11:00
17.01.2019 11:10,6.1,0.0,17.01.2019,11:10
17.01.2019 11:20,6.0,0.0,17.01.2019,11:20
17.01.2019 11:30,5.9,0.0,17.01.2019,11:30
17.01.2019 11:40,6.0,0.0,17.01.2019,11:40
17.01.2019 11:50,6.0,0.0,17.01.2019,11:50
17.01.2019 12:00,6.1,0.0,17.01.2019,12:00
17.01.2019 12:10,6.0,0.0,17.01.2019,12:10
17.01.2019 12:20,6.2,0.0,17.01.2019,12:20
17.01.2019 12:30,6.0,0.0,17.01.2019,12:30
17.01.2019 12:40,5.9,0.0,17.01.2019,12:40
17.01.2019 12:50,5.9,0.0,17.01.2019,12:50
17.01.2019 13:00,6.0,0.0,17.01.2019,13:00
17.01.2019 13:10,6.1,0.0,17.01.2019,13:10
17.01.2019 13:20,6.0,0.0,17.01.2019,13:20
17.01.2019 13:30,6.2,0.0,17.01.2019,13:30
17.01.2019 13:40,6.2,0.0,17.01.2019,13:40
17.01.2019 13:50,6.1,0.0,17.01.2019,13:50
17.01.2019 14:00,6.2,0.0,17.01.2019,14:00
17.01.2019 14:10,6.2,0.0,17.01.2019,14:10
17.01.2019 14:20,6.2,0.0,17.01.2019,14:20
17.01.2019 14:30,6.2,0.0,17.01.2019,14:30
17.01.2019 14:40,6.2,0.0,17.01.2019,14:40
17.01.2019 14:50,6.2,0.0,17.01.2019,14:50
17.01.2019 15:00,6.3,0.0,17.01.2019,15:00
17.01.2019 15:10,6.1,0.0,17.01.2019,15:10
17.01.2019 15:20,6.2,0.0,17.01.2019,15:20
17.01.2019 15:30,6.2,0.0,17.01.2019,15:30
17.01.2019 15:40,6.0,0.0,17.01.2019,15:40
17.01.2019 15:50,6.0,0.0,17.01.2019,15:50
17.01.2019 16:00,6.1,0.0,17.01.2019,16:00
17.01.2019 16:10,6.2,0.0,17.01.2019,16:10
17.01.2019 16:20,5.9,0.0,17.01.2019,16:20
17.01.2019 16:30,6.1,0.0,17.01.2019,16:30
17.01.2019 16:40,6.0,0.0,17.01.2019,16:40
17.01.2019 16:50,6.0,0.0,17.01.2019,16:50
17.01.2019 17:00,6.2,0.0,17.01.2019,17:00
17.01.2019 17:10,6.1,0.0,17.01.2019,17:10
17.01.2019 17:20,6.1,0.0,17.01.2019,17:20
17.01.2019 17:30,6.2,0.0,17.01.2019,17:30
17.01.2019 17:40,6.2,0.0,17.01.2019,17:40
17.01.2019 17:50,6.2,0.0,17.01.2019,17:50
17.01.2019 18:00,6.2,0.0,17.01.2019,18:00
17.01.2019 18:10,6.2,0.0,17.01.2019,18:10
17.01.2019 18:20,6.1,0.0,17.01.2019,18:20
17.01.2019 18:30,5.9,0.0,17.01.2019,18:30
17.01.2019 18:40,5.8,0.0,17.01.2019,18:40
17.01.2019 18:50,5.9,0.0,17.01.2019,18:50
17.01.2019 19:00,5.9,0.0,17.01.2019,19:00
17.01.2019 19:10,6.0,0.0,17.01.2019,19:10
17.01.2019 19:20,6.0,0.0,17.01.2019,19:20
17.01.2019 19:30,6.1,0.0,17.01.2019,19:30
17.01.2019 19:40,6.0,0.0,17.01.2019,19:40
17.01.2019 19:50,6.2,0.0,17.01.2019,19:50
17.01.2019 20:00,5.8,0.0,17.01.2019,20:00
17.01.2019 20:10,6.3,0.0,17.01.2019,20:10
17.01.2019 20:20,5.9,0.0,17.01.2019,20:20
17.01.2019 20:30,6.0,0.0,17.01.2019,20:30
17.01.2019 20:40,6.1,0.0,17.01.2019,20:40
17.01.2019 20:50,5.9,0.0,17.01.2019,20:50
17.01.2019 21:00,6.2,0.0,17.01.2019,21:00
17.01.2019 21:10,5.7,0.0,17.01.2019,21:10
17.01.2019 21:20,5.8,0.0,17.01.2019,21:20
17.01.2019 21:30,5.7,0.0,17.01.2019,21:30
17.01.2019 21:40,5.8,0.0,17.01.2019,21:40
17.01.2019 21:50,5.7,0.0,17.01.2019,21:50
17.01.2019 22:00,5.6,0.0,17.01.2019,22:00
17.01.2019 22:10,5.6,0.0,17.01.2019,22:10
17.01.2019 22:20,5.8,0.0,17.01.2019,22:20
17.01.2019 22:30,5.8,0.0,17.01.2019,22:30
17.01.2019 22:40,5.5,0.0,17.01.2019,22:40
17.01.2019 22:50,5.3,0.0,17.01.2019,22:50
17.01.2019 23:00,5.2,0.0,17.01.2019,23:00
17.01.2019 23:10,4.9,0.0,17.01.2019,23:10
17.01.2019 23:20,4.9,0.0,17.01.2019,23:20
17.01.2019 23:30,4.8,0.0,17.01.2019,23:30
17.01.2019 23:40,4.9,0.0,17.01.2019,23:40
17.01.2019 23:50,4.8,0.0,17.01.2019,23:50
18.01.2019 00:00,4.3,0.0,18.01.2019,00:00
18.01.2019 00:10,4.5,0.0,18.01.2019,00:10
18.01.2019 00:20,4.3,0.0,18.01.2019,00:20
18.01.2019 00:30,4.3,0.0,18.01.2019,00:30
18.01.2019 00:40,3.8,0.0,18.01.2019,00:40
18.01.2019 00:50,4.0,0.0,18.01.2019,00:50
18.01.2019 01:00,3.9,0.0,18.01.2019,01:00
18.01.2019 01:10,3.8,0.0,18.01.2019,01:10
18.01.2019 01:20,3.5,0.0,18.01.2019,01:20
18.01.2019 01:30,3.8,0.0,18.01.2019,01:30
18.01.2019 01:40,3.6,0.0,18.01.2019,01:40
18.01.2019 01:50,3.2,0.0,18.01.2019,01:50
18.01.2019 02:00,3.5,0.0,18.01.2019,02:00
18.01.2019 02:10,3.8,0.0,18.01.2019,02:10
18.01.2019 02:20,3.3,0.0,18.01.2019,02:20
18.01.2019 02:30,3.2,0.0,18.01.2019,02:30
18.01.2019 02:40,3.0,0.0,18.01.2019,02:40
18.01.2019 02:50,2.7,0.0,18.01.2019,02:50
18.01.2019 03:00,3.3,0.0,18.01.2019,03:00
18.01.2019 03:10,3.0,0.0,18.01.2019,03:10
18.01.2019 03:20,3.9,0.0,18.01.2019,03:20
18.01.2019 03:30,3.3,0.0,18.01.2019,03:30
18.01.2019 03:40,3.6,0.0,18.01.2019,03:40
18.01.2019 03:50,4.5,0.0,18.01.2019,03:50
18.01.2019 04:00,4.5,0.0,18.01.2019,04:00
18.01.2019 04:10,4.0,0.0,18.01.2019,04:10
18.01.2019 04:20,4.1,0.0,18.01.2019,04:20
18.01.2019 04:30,4.2,0.0,18.01.2019,04:30
18.01.2019 04:40,4.2,0.0,18.01.2019,04:40
18.01.2019 04:50,4.3,0.0,18.01.2019,04:50
18.01.2019 05:00,4.3,0.0,18.01.2019,05:00
18.01.2019 05:10,4.5,0.0,18.01.2019,05:10
18.01.2019 05:20,3.7,0.0,18.01.2019,05:20
18.01.2019 05:30,3.7,0.0,18.01.2019,05:30
18.01.2019 05:40,4.2,0.0,18.01.2019,05:40
18.01.2019 05:50,4.3,0.0,18.01.2019,05:50
18.01.2019 06:00,4.1,0.0,18.01.2019,06:00
18.01.2019 06:10,4.0,0.0,18.01.2019,06:10
18.01.2019 06:20,4.3,0.0,18.01.2019,06:20
18.01.2019 06:30,4.9,0.0,18.01.2019,06:30
18.01.2019 06:40,4.1,0.0,18.01.2019,06:40
18.01.2019 06:50,4.6,0.0,18.01.2019,06:50
18.01.2019 07:00,5.8,0.0,18.01.2019,07:00
18.01.2019 07:10,5.7,0.0,18.01.2019,07:10
18.01.2019 07:20,6.7,0.0,18.01.2019,07:20
18.01.2019 07:30,6.8,0.0,18.01.2019,07:30
18.01.2019 07:40,7.5,0.0,18.01.2019,07:40
18.01.2019 07:50,7.5,0.0,18.01.2019,07:50
18.01.2019 08:00,6.7,0.0,18.01.2019,08:00
18.01.2019 08:10,7.6,0.0,18.01.2019,08:10
18.01.2019 08:20,7.5,0.0,18.01.2019,08:20
18.01.2019 08:30,6.8,0.0,18.01.2019,08:30
18.01.2019 08:40,7.6,0.0,18.01.2019,08:40
18.01.2019 08:50,7.6,0.0,18.01.2019,08:50
18.01.2019 09:00,8.0,0.0,18.01.2019,09:00
18.01.2019 09:10,7.9,0.0,18.01.2019,09:10
18.01.2019 09:20,8.1,0.0,18.01.2019,09:20
18.01.2019 09:30,8.2,0.0,18.01.2019,09:30
18.01.2019 09:40,8.4,0.0,18.01.2019,09:40
18.01.2019 09:50,8.4,0.0,18.01.2019,09:50
18.01.2019 10:00,8.7,0.0,18.01.2019,10:00
18.01.2019 10:10,8.8,0.0,18.01.2019,10:10
18.01.2019 10:20,8.9,0.0,18.01.2019,10:20
18.01.2019 10:30,9.0,0.0,18.01.2019,10:30
18.01.2019 10:40,9.4,0.0,18.01.2019,10:40
18.01.2019 10:50,9.3,0.0,18.01.2019,10:50
18.01.2019 11:00,9.4,0.0,18.01.2019,11:00
18.01.2019 11:10,9.4,0.0,18.01.2019,11:10
18.01.2019 11:20,9.6,0.0,18.01.2019,11:20
18.01.2019 11:30,9.6,0.0,18.01.2019,11:30
18.01.2019 11:40,9.6,0.0,18.01.2019,11:40
18.01.2019 11:50,9.6,0.0,18.01.2019,11:50
18.01.2019 12:00,9.9,0.0,18.01.2019,12:00
18.01.2019 12:10,9.8,0.0,18.01.2019,12:10
18.01.2019 12:20,9.9,0.0,18.01.2019,12:20
18.01.2019 12:30,9.8,0.0,18.01.2019,12:30
18.01.2019 12:40,10.0,0.0,18.01.2019,12:40
18.01.2019 12:50,10.1,0.0,18.01.2019,12:50
18.01.2019 13:00,10.2,0.0,18.01.2019,13:00
18.01.2019 13:10,10.1,0.0,18.01.2019,13:10
18.01.2019 13:20,10.1,0.0,18.01.2019,13:20
18.01.2019 13:30,10.1,0.0,18.01.2019,13:30
18.01.2019 13:40,10.0,0.0,18.01.2019,13:40
18.01.2019 13:50,10.1,0.0,18.01.2019,13:50
18.01.2019 14:00,9.9,0.0,18.01.2019,14:00
18.01.2019 14:10,9.8,0.0,18.01.2019,14:10
18.01.2019 14:20,9.6,0.0,18.01.2019,14:20
18.01.2019 14:30,9.8,0.0,18.01.2019,14:30
18.01.2019 14:40,9.4,0.0,18.01.2019,14:40
18.01.2019 14:50,9.5,0.0,18.01.2019,14:50
18.01.2019 15:00,9.5,0.0,18.01.2019,15:00
18.01.2019 15:10,8.9,0.0,18.01.2019,15:10
18.01.2019 15:20,8.7,0.0,18.01.2019,15:20
18.01.2019 15:30,8.5,0.0,18.01.2019,15:30
18.01.2019 15:40,8.2,0.0,18.01.2019,15:40
18.01.2019 15:50,8.2,0.0,18.01.2019,15:50
18.01.2019 16:00,8.0,0.0,18.01.2019,16:00
18.01.2019 16:10,7.4,0.0,18.01.2019,16:10
18.01.2019 16:20,7.6,0.0,18.01.2019,16:20
18.01.2019 16:30,7.2,0.0,18.01.2019,16:30
18.01.2019 16:40,7.0,0.0,18.01.2019,16:40
18.01.2019 16:50,6.8,0.0,18.01.2019,16:50
18.01.2019 17:00,6.7,0.0,18.01.2019,17:00
18.01.2019 17:10,6.6,0.0,18.01.2019,17:10
18.01.2019 17:20,6.4,0.0,18.01.2019,17:20
18.01.2019 17:30,6.4,0.0,18.01.2019,17:30
18.01.2019 17:40,6.3,0.0,18.01.2019,17:40
18.01.2019 17:50,6.1,0.0,18.01.2019,17:50
18.01.2019 18:00,5.9,0.0,18.01.2019,18:00
18.01.2019 18:10,5.9,0.0,18.01.2019,18:10
18.01.2019 18:20,5.9,0.0,18.01.2019,18:20
18.01.2019 18:30,5.6,0.0,18.01.2019,18:30
18.01.2019 18:40,5.4,0.0,18.01.2019,18:40
18.01.2019 18:50,5.6,0.0,18.01.2019,18:50
18.01.2019 19:00,5.5,0.0,18.01.2019,19:00
18.01.2019 19:10,5.2,0.0,18.01.2019,19:10
18.01.2019 19:20,5.2,0.0,18.01.2019,19:20
18.01.2019 19:30,5.3,0.0,18.01.2019,19:30
18.01.2019 19:40,5.3,0.0,18.01.2019,19:40
18.01.2019 19:50,5.5,0.0,18.01.2019,19:50
18.01.2019 20:00,5.3,0.0,18.01.2019,20:00
18.01.2019 20:10,5.2,0.0,18.01.2019,20:10
18.01.2019 20:20,5.0,0.0,18.01.2019,20:20
18.01.2019 20:30,5.1,0.0,18.01.2019,20:30
18.01.2019 20:40,5.1,0.0,18.01.2019,20:40
18.01.2019 20:50,5.1,0.0,18.01.2019,20:50
18.01.2019 21:00,5.0,0.0,18.01.2019,21:00
18.01.2019 21:10,4.7,0.0,18.01.2019,21:10
18.01.2019 21:20,4.5,0.0,18.01.2019,21:20
18.01.2019 21:30,4.7,0.0,18.01.2019,21:30
18.01.2019 21:40,4.7,0.0,18.01.2019,21:40
18.01.2019 21:50,4.4,0.0,18.01.2019,21:50
18.01.2019 22:00,4.4,0.0,18.01.2019,22:00
18.01.2019 22:10,4.3,0.0,18.01.2019,22:10
18.01.2019 22:20,4.3,0.0,18.01.2019,22:20
18.01.2019 22:30,4.3,0.0,18.01.2019,22:30
18.01.2019 22:40,4.4,0.0,18.01.2019,22:40
18.01.2019 22:50,4.7,0.0,18.01.2019,22:50
18.01.2019 23:00,4.8,0.0,18.01.2019,23:00
18.01.2019 23:10,4.2,0.0,18.01.2019,23:10
18.01.2019 23:20,4.3,0.0,18.01.2019,23:20
18.01.2019 23:30,4.3,0.0,18.01.2019,23:30
18.01.2019 23:40,4.5,0.0,18.01.2019,23:40
18.01.2019 23:50,4.6,0.0,18.01.2019,23:50
19.01.2019 00:00,4.5,0.0,19.01.2019,00:00
19.01.2019 00:10,4.6,0.0,19.01.2019,00:10
19.01.2019 00:20,4.4,0.0,19.01.2019,00:20
19.01.2019 00:30,4.5,0.0,19.01.2019,00:30
19.01.2019 00:40,4.4,0.0,19.01.2019,00:40
19.01.2019 00:50,4.3,0.0,19.01.2019,00:50
19.01.2019 01:00,4.3,0.0,19.01.2019,01:00
19.01.2019 01:10,4.3,0.0,19.01.2019,01:10
19.01.2019 01:20,4.2,0.0,19.01.2019,01:20
19.01.2019 01:30,4.2,0.0,19.01.2019,01:30
19.01.2019 01:40,4.4,0.0,19.01.2019,01:40
19.01.2019 01:50,4.0,0.0,19.01.2019,01:50
19.01.2019 02:00,4.1,0.0,19.01.2019,02:00
19.01.2019 02:10,4.0,0.0,19.01.2019,02:10
19.01.2019 02:20,4.0,0.0,19.01.2019,02:20
19.01.2019 02:30,4.0,0.0,19.01.2019,02:30
19.01.2019 02:40,4.0,0.0,19.01.2019,02:40
19.01.2019 02:50,4.1,0.0,19.01.2019,02:50
19.01.2019 03:00,4.0,0.0,19.01.2019,03:00
19.01.2019 03:10,3.8,0.0,19.01.2019,03:10
19.01.2019 03:20,4.0,0.0,19.01.2019,03:20
19.01.2019 03:30,4.0,0.0,19.01.2019,03:30
19.01.2019 03:40,4.3,0.0,19.01.2019,03:40
19.01.2019 03:50,4.3,0.0,19.01.2019,03:50
19.01.2019 04:00,4.1,0.0,19.01.2019,04:00
19.01.2019 04:10,3.9,0.0,19.01.2019,04:10
19.01.2019 04:20,4.3,0.0,19.01.2019,04:20
19.01.2019 04:30,4.3,0.0,19.01.2019,04:30
19.01.2019 04:40,4.2,0.0,19.01.2019,04:40
19.01.2019 04:50,4.1,0.0,19.01.2019,04:50
19.01.2019 05:00,3.9,0.0,19.01.2019,05:00
19.01.2019 05:10,4.0,0.0,19.01.2019,05:10
19.01.2019 05:20,4.1,0.1,19.01.2019,05:20
19.01.2019 05:30,3.8,0.0,19.01.2019,05:30
19.01.2019 05:40,4.0,0.0,19.01.2019,05:40
19.01.2019 05:50,3.5,0.0,19.01.2019,05:50
19.01.2019 06:00,3.1,0.1,19.01.2019,06:00
19.01.2019 06:10,2.8,0.2,19.01.2019,06:10
19.01.2019 06:20,2.6,0.1,19.01.2019,06:20
19.01.2019 06:30,2.2,0.3,19.01.2019,06:30
19.01.2019 06:40,2.2,0.2,19.01.2019,06:40
19.01.2019 06:50,2.2,0.1,19.01.2019,06:50
19.01.2019 07:00,2.1,0.0,19.01.2019,07:00
19.01.2019 07:10,2.2,0.0,19.01.2019,07:10
19.01.2019 07:20,2.1,0.0,19.01.2019,07:20
19.01.2019 07:30,2.3,0.1,19.01.2019,07:30
19.01.2019 07:40,2.2,0.0,19.01.2019,07:40
19.01.2019 07:50,2.5,0.0,19.01.2019,07:50
19.01.2019 08:00,2.3,0.0,19.01.2019,08:00
19.01.2019 08:10,2.2,0.0,19.01.2019,08:10
19.01.2019 08:20,2.4,0.0,19.01.2019,08:20
19.01.2019 08:30,2.3,0.0,19.01.2019,08:30
19.01.2019 08:40,2.2,0.0,19.01.2019,08:40
19.01.2019 08:50,2.8,0.0,19.01.2019,08:50
19.01.2019 09:00,2.9,0.0,19.01.2019,09:00
19.01.2019 09:10,2.5,0.0,19.01.2019,09:10
19.01.2019 09:20,2.3,0.0,19.01.2019,09:20
19.01.2019 09:30,2.7,0.0,19.01.2019,09:30
19.01.2019 09:40,2.4,0.1,19.01.2019,09:40
19.01.2019 09:50,2.5,0.0,19.01.2019,09:50
19.01.2019 10:00,2.6,0.0,19.01.2019,10:00
19.01.2019 10:10,2.9,0.0,19.01.2019,10:10
19.01.2019 10:20,2.5,0.0,19.01.2019,10:20
19.01.2019 10:30,2.7,0.0,19.01.2019,10:30
19.01.2019 10:40,2.9,0.0,19.01.2019,10:40
19.01.2019 10:50,3.0,0.0,19.01.2019,10:50
19.01.2019 11:00,2.8,0.0,19.01.2019,11:00
19.01.2019 11:10,3.0,0.0,19.01.2019,11:10
19.01.2019 11:20,3.1,0.0,19.01.2019,11:20
19.01.2019 11:30,3.1,0.0,19.01.2019,11:30
19.01.2019 11:40,3.0,0.0,19.01.2019,11:40
19.01.2019 11:50,3.0,0.0,19.01.2019,11:50
19.01.2019 12:00,3.1,0.0,19.01.2019,12:00
19.01.2019 12:10,3.1,0.0,19.01.2019,12:10
19.01.2019 12:20,3.1,0.0,19.01.2019,12:20
19.01.2019 12:30,3.2,0.0,19.01.2019,12:30
19.01.2019 12:40,3.2,0.0,19.01.2019,12:40
19.01.2019 12:50,3.4,0.0,19.01.2019,12:50
19.01.2019 13:00,3.4,0.0,19.01.2019,13:00
19.01.2019 13:10,3.4,0.0,19.01.2019,13:10
19.01.2019 13:20,3.5,0.0,19.01.2019,13:20
19.01.2019 13:30,3.4,0.0,19.01.2019,13:30
19.01.2019 13:40,3.6,0.0,19.01.2019,13:40
19.01.2019 13:50,3.5,0.0,19.01.2019,13:50
19.01.2019 14:00,3.5,0.0,19.01.2019,14:00
19.01.2019 14:10,3.7,0.0,19.01.2019,14:10
19.01.2019 14:20,3.6,0.0,19.01.2019,14:20
19.01.2019 14:30,3.6,0.0,19.01.2019,14:30
19.01.2019 14:40,3.7,0.0,19.01.2019,14:40
19.01.2019 14:50,3.6,0.0,19.01.2019,14:50
19.01.2019 15:00,3.7,0.0,19.01.2019,15:00
19.01.2019 15:10,3.7,0.0,19.01.2019,15:10
19.01.2019 15:20,3.7,0.0,19.01.2019,15:20
19.01.2019 15:30,3.7,0.0,19.01.2019,15:30
19.01.2019 15:40,3.7,0.0,19.01.2019,15:40
19.01.2019 15:50,3.7,0.0,19.01.2019,15:50
19.01.2019 16:00,3.6,0.0,19.01.2019,16:00
19.01.2019 16:10,3.7,0.0,19.01.2019,16:10
19.01.2019 16:20,3.7,0.0,19.01.2019,16:20
19.01.2019 16:30,3.6,0.0,19.01.2019,16:30
19.01.2019 16:40,3.5,0.0,19.01.2019,16:40
19.01.2019 16:50,3.6,0.0,19.01.2019,16:50
19.01.2019 17:00,3.6,0.0,19.01.2019,17:00
19.01.2019 17:10,3.6,0.0,19.01.2019,17:10
19.01.2019 17:20,3.5,0.0,19.01.2019,17:20
19.01.2019 17:30,3.5,0.0,19.01.2019,17:30
19.01.2019 17:40,3.3,0.0,19.01.2019,17:40
19.01.2019 17:50,3.5,0.0,19.01.2019,17:50
19.01.2019 18:00,3.3,0.0,19.01.2019,18:00
19.01.2019 18:10,3.4,0.0,19.01.2019,18:10
19.01.2019 18:20,3.5,0.0,19.01.2019,18:20
19.01.2019 18:30,3.5,0.0,19.01.2019,18:30
19.01.2019 18:40,3.3,0.0,19.01.2019,18:40
19.01.2019 18:50,3.4,0.0,19.01.2019,18:50
19.01.2019 19:00,3.3,0.0,19.01.2019,19:00
19.01.2019 19:10,3.4,0.0,19.01.2019,19:10
19.01.2019 19:20,3.1,0.0,19.01.2019,19:20
19.01.2019 19:30,3.0,0.0,19.01.2019,19:30
19.01.2019 19:40,3.0,0.0,19.01.2019,19:40
19.01.2019 19:50,2.9,0.0,19.01.2019,19:50
19.01.2019 20:00,2.5,0.0,19.01.2019,20:00
19.01.2019 20:10,2.5,0.0,19.01.2019,20:10
19.01.2019 20:20,2.4,0.0,19.01.2019,20:20
19.01.2019 20:30,2.3,0.0,19.01.2019,20:30
19.01.2019 20:40,2.0,0.0,19.01.2019,20:40
19.01.2019 20:50,2.0,0.0,19.01.2019,20:50
19.01.2019 21:00,2.0,0.0,19.01.2019,21:00
19.01.2019 21:10,2.0,0.0,19.01.2019,21:10
19.01.2019 21:20,1.7,0.0,19.01.2019,21:20
19.01.2019 21:30,1.7,0.0,19.01.2019,21:30
19.01.2019 21:40,1.6,0.0,19.01.2019,21:40
19.01.2019 21:50,1.4,0.0,19.01.2019,21:50
19.01.2019 22:00,1.0,0.0,19.01.2019,22:00
19.01.2019 22:10,1.2,0.0,19.01.2019,22:10
19.01.2019 22:20,1.0,0.0,19.01.2019,22:20
19.01.2019 22:30,1.1,0.0,19.01.2019,22:30
19.01.2019 22:40,0.6,0.0,19.01.2019,22:40
19.01.2019 22:50,0.7,0.0,19.01.2019,22:50
19.01.2019 23:00,0.6,0.0,19.01.2019,23:00
19.01.2019 23:10,0.4,0.0,19.01.2019,23:10
19.01.2019 23:20,0.3,0.0,19.01.2019,23:20
19.01.2019 23:30,0.3,0.0,19.01.2019,23:30
19.01.2019 23:40,0.3,0.0,19.01.2019,23:40
19.01.2019 23:50,0.2,0.0,19.01.2019,23:50
20.01.2019 00:00,0.4,0.0,20.01.2019,00:00
20.01.2019 00:10,0.1,0.0,20.01.2019,00:10
20.01.2019 00:20,0.2,0.0,20.01.2019,00:20
20.01.2019 00:30,0.1,0.0,20.01.2019,00:30
20.01.2019 00:40,0.1,0.0,20.01.2019,00:40
20.01.2019 00:50,0.1,0.0,20.01.2019,00:50
20.01.2019 01:00,-0.2,0.0,20.01.2019,01:00
20.01.2019 01:10,0.6,0.0,20.01.2019,01:10
20.01.2019 01:20,0.4,0.0,20.01.2019,01:20
20.01.2019 01:30,0.1,0.0,20.01.2019,01:30
20.01.2019 01:40,-0.2,0.0,20.01.2019,01:40
20.01.2019 01:50,-0.2,0.0,20.01.2019,01:50
20.01.2019 02:00,-0.2,0.0,20.01.2019,02:00
20.01.2019 02:10,0.1,0.0,20.01.2019,02:10
20.01.2019 02:20,-0.3,0.0,20.01.2019,02:20
20.01.2019 02:30,0.0,0.0,20.01.2019,02:30
20.01.2019 02:40,-0.3,0.0,20.01.2019,02:40
20.01.2019 02:50,-0.3,0.0,20.01.2019,02:50
20.01.2019 03:00,-0.2,0.0,20.01.2019,03:00
20.01.2019 03:10,-0.4,0.0,20.01.2019,03:10
20.01.2019 03:20,-0.4,0.0,20.01.2019,03:20
20.01.2019 03:30,-0.5,0.0,20.01.2019,03:30
20.01.2019 03:40,-0.4,0.0,20.01.2019,03:40
20.01.2019 03:50,-0.3,0.0,20.01.2019,03:50
20.01.2019 04:00,-0.5,0.0,20.01.2019,04:00
20.01.2019 04:10,-0.5,0.0,20.01.2019,04:10
20.01.2019 04:20,-0.5,0.0,20.01.2019,04:20
20.01.2019 04:30,-0.3,0.0,20.01.2019,04:30
20.01.2019 04:40,-0.3,0.0,20.01.2019,04:40
20.01.2019 04:50,-0.9,0.0,20.01.2019,04:50
20.01.2019 05:00,-0.7,0.0,20.01.2019,05:00
20.01.2019 05:10,-0.8,0.0,20.01.2019,05:10
20.01.2019 05:20,-0.7,0.0,20.01.2019,05:20
20.01.2019 05:30,-0.7,0.0,20.01.2019,05:30
20.01.2019 05:40,-0.5,0.0,20.01.2019,05:40
20.01.2019 05:50,-0.7,0.0,20.01.2019,05:50
20.01.2019 06:00,-0.8,0.0,20.01.2019,06:00
20.01.2019 06:10,-0.8,0.0,20.01.2019,06:10
20.01.2019 06:20,-0.9,0.0,20.01.2019,06:20
20.01.2019 06:30,-1.1,0.0,20.01.2019,06:30
20.01.2019 06:40,-1.1,0.0,20.01.2019,06:40
20.01.2019 06:50,-1.0,0.0,20.01.2019,06:50
20.01.2019 07:00,-1.0,0.0,20.01.2019,07:00
20.01.2019 07:10,-1.2,0.0,20.01.2019,07:10
20.01.2019 07:20,-0.9,0.0,20.01.2019,07:20
20.01.2019 07:30,-1.0,0.0,20.01.2019,07:30
